,posivite_score,bias_score,text
0,0.0849755555391311,0.8300488889217378,VLADIMIR Putin's gymnast lover has not been seen in public for three weeks following wild rumours the Russian president died.
1,0.7095581293106079,0.4191162586212158,"As Russia's so-called ""First Mistress"", Alina Kabaeva, 40, lives a continuous life of glamour and mystery but has allegedly spent recent months holed up inside Putin's secret forest palace."
2,0.7582104802131653,0.5164209604263306,"Since 2008, the brunette bombshell has been the target of sustained speculation that she is Putin's secret lover and the mother of his youngest kids."
3,0.089162491261959,0.821675017476082,The gymnast-turned-politician is now rumoured to be missing in the wake of last month's bizarre reports Putin had croaked.
4,0.0586731024086475,0.882653795182705,Public appearances by the despot's young mistress halted in the last week of October - the same day the rumours broke that Putin had suffered a heart attack.
5,0.1640868932008743,0.6718262135982513,The woman that has never shied from the spotlight appears to have gone to ground.
6,0.8424933552742004,0.6849867105484009,FIRST MISTRESS? Mystery of Putin's vanishing gymnast 'mistress' after 'having his kids'
7,0.116895742714405,0.76620851457119,"Since the claims of Putin's death - largely dismissed as conspiracy theories by analysts - swirled online, Alina completely disappeared from view."
8,0.2130573838949203,0.5738852322101594,Confirmed sightings of her then completely stopped on October 22 after an international tournament held at her academy.
9,0.4915724992752075,0.01685500144958496,Although she has previously had long absences from public life - she disappeared the same day that rumours of her alleged partner's death began spreading.
10,0.1267154514789581,0.7465690970420837,"Claims first surfaced on the Telegram channel, General SVR, that the Russian leader had died at his Valdai palace, just north of Moscow, where Alina is alleged to live with their shared children."
11,0.7164722681045532,0.43294453620910645,"The same channel, which claims to receive insider knowledge from Putin’s circle, says Putin's body doubles are now being coached in what to say and how to behave."
12,0.606154203414917,0.21230840682983398,Several Russian and Ukrainian sources also allege that body doubles controlled by his senior apparatchiks and security henchmen are now parading around the Kremlin.
13,0.1905035823583603,0.6189928352832794,"At the end of October, the Kremlin was forced to issue an extraordinary denial that their leader was dead, while Kyiv argued it was a purposeful test of his popularity."
14,0.5106372237205505,0.021274447441101074,"According to General SVR, Putin’s corpse remains in a freezer at Valdai palace, while Kremlin crooks discuss whether to run his doppelganger at next year's election."
15,0.4128304123878479,0.1743391752243042,"The channel claimed today: “In the coming days, special equipment will be delivered to the presidential residence in Valdai, in which, according to experts, Putin’s corpse can be stored for a long time."""
16,0.8372154235839844,0.6744308471679688,"Alina, who is 31 years younger than Putin, shot to fame as ""Russia's most flexible woman"" after picking up hoards of international medals for gymnastics in her teens."
17,0.4547070264816284,0.09058594703674316,She went on to win Gold at the 2004 Athens Games and Bronze at the 2000 in Sydney.
18,0.7930698990821838,0.5861397981643677,"The now 40-year-old is one of most decorated gymnasts in history, with 2 Olympic medals, 14 World Championship medals, and 21 European Championship medals."
19,0.3959577977657318,0.20808440446853638,She would later lose six of her World Championship medals for doping.
20,0.6962736248970032,0.39254724979400635,Her celebrity status was fully secured after she posed naked for a men's magazine in 2004.
21,0.6250513792037964,0.2501027584075928,"In heavy makeup and partially draped in fur, the nude sporting star smiled provocatively at the camera."
22,0.1155824586749076,0.7688350826501849,"After retiring from gymnastics, Alina threw herself into a quickly-developed career in politics."
23,0.8382583260536194,0.6765166521072388,"She became a member of the Russian Parliament between 2007 and 2014, representing the United Russia party and voting for various controversial anti-LGBT laws."
24,0.8929234743118286,0.7858469486236572,It was quite the career move for a woman who had dabbled in modelling and singing.
25,0.8823767304420471,0.7647534608840942,"The Olympic legend was later appointed chair of Moscow’s most important pro-Kremlin TV and newspaper empire, National Media Group — despite having no experience."
26,0.5433281064033508,0.08665621280670166,'IDEAL MAN'
27,0.952978789806366,0.9059575796127319,The brunette stunner was first linked to Putin in 2008 after a report in a Moscow newspaper run by media tycoon and former KGB spy Alexander Lebedev.
28,0.5083679556846619,0.01673591136932373,"The despot was still married to his first wife at the time, Lyudmila Putina, whom he later divorced in 2014."
29,0.2813966572284698,0.4372066855430604,Putin quickly denied the claims and slammed “those who with their snotty noses and erotic fantasies prowl into others’ lives”.
30,0.7049171328544617,0.40983426570892334,"Around that time they first met, Alina admitted on a kids TV show that she had found her ""ideal man""."
31,0.7405620217323303,0.48112404346466064,"And without naming the Russian leader, Alina replied giggling: “I have met him"" and added that she was “so happy”."
32,0.4233909547328949,0.1532180905342102,"However, their alleged 15-year relationship has never been publicly acknowledged and Russian state media bans any mention of links between the two."
33,0.8540891408920288,0.7081782817840576,'RUSSIA'S FIRST MISTRESS'
34,0.8753137588500977,0.7506275177001953,"Throughout the years, it appears that Putin's presumed lover has somewhat relished her role as ""the uncrowned queen of Russia"" - or at least enjoyed the gossip behind it."
35,0.6013484597206116,0.20269691944122314,"While Putin was still married to his first wife and speculation was rife of an affair, Alina appeared at 2014 Winter Olympics in Sochi wearing a wedding ring."
36,0.8873772621154785,0.774754524230957,"And by 2015, Alina already seemed to be living the life of a First Lady."
37,0.8216592073440552,0.6433184146881104,"She was rumoured to have a fleet of limousines at her disposal — and during a visit to a Moscow cafe, a squad of machine gun-toting ­security guards accompanied her."
38,0.4421860873699188,0.11562782526016235,"In 2016, Kabaeva appeared in public again wearing a ring on her ring finger."
39,0.5770426392555237,0.15408527851104736,"In February 2017, Alina appeared to be showing off the ring at a gymnastics tournament, while rumours also swirled that she was hiding a baby bump."
40,0.310848593711853,0.37830281257629395,A Russian newspaper then reported that the pair were engaged - but the story was denied and the paper was shut down by Kremlin authorities.
41,0.861579954624176,0.723159909248352,"For years, Putin's supposed mistress enjoyed a life of luxury living in a mansion in Switzerland overlooking Lake Geneva bought for her and her children by the tyrant."
42,0.4376209080219269,0.12475818395614624,"But since Russia's brutal and bloody invasion of Ukraine, Putin allegedly moved Alina and the kids into his heavily-guarded and gold-encrusted Valdai palace."
43,0.4625452756881714,0.07490944862365723,"Unnamed officials claimed they had spotted kids on the premises of the luxurious mansion and satellite images taken between 2016 and 2020 showed a playground in the woods, which is believed to have been built for the family."
44,0.3203886747360229,0.3592226505279542,Rumours also briefly circulated that she had been shipped off to a nuclear bunker in Siberia for her protection.
45,0.672498881816864,0.344997763633728,"Instead, she defied sanctions to wear a £2,000 British-designed dress as she hosted a Z-symbol parade in support of Russia's invasion of Ukraine in April 2022."
46,0.7547942996025085,0.5095885992050171,"Then the glamorous former gymnast mostly vanished until June 2022, when she was pictured flanked by female bodyguards in St Petersburg."
47,0.4066304564476013,0.18673908710479736,"Carrying a £4,220 Valentino Roman stud large bag, her security kept tightly around her amid ongoing rumours she was pregnant."
48,0.4122138023376465,0.17557239532470703,"In March, a doctor was identified for the first time as the medical professional who had been with Alina as she gave birth to at least two of Putin's children, Russian investigative outlet Proekt claimed."
49,0.5952025055885315,0.190405011177063,The intensely private and paranoid Putin could likely be the driving force behind Alina's disappearance from public view.
50,0.4272407591342926,0.1455184817314148,"In March, a Kremlin insider claimed that a furious Putin blamed his lover's gossipy friends for leaking details of their plush lifestyle."
51,0.9752424955368042,0.9504849910736084,It followed an exposé of his secret life with Alina being exposed by the Russian investigative site The Project who discussed their life together in his secret palace on the shores of Lake Valdai.
52,0.8229239583015442,0.6458479166030884,The outlet claimed he bought her a property empire valued at £100million using a slush fund in Cyprus.
